cohort_id,time_id,covariate_id,mean,sd,database_id
23,1,435397101,-0.0057,NA,CMSDESynPUF1k
23,1,4165067101,-0.0057,NA,CMSDESynPUF1k
23,3,195743101,-0.0057,NA,CMSDESynPUF1k
23,3,198199101,-0.0057,NA,CMSDESynPUF1k
23,5,196442101,-0.0057,NA,CMSDESynPUF1k
23,5,434900101,-0.0057,NA,CMSDESynPUF1k
23,4,435253101,-0.0057,NA,CMSDESynPUF1k
23,1,4015981101,-0.0057,NA,CMSDESynPUF1k
23,1,261053101,-0.0057,NA,CMSDESynPUF1k
23,5,200773101,-0.0057,NA,CMSDESynPUF1k
23,3,199767101,-0.0057,NA,CMSDESynPUF1k
22,4,195581101,-0.1923,NA,CMSDESynPUF1k
23,4,31057101,-0.0057,NA,CMSDESynPUF1k
23,4,78606101,-0.0057,NA,CMSDESynPUF1k
23,4,255334101,-0.0057,NA,CMSDESynPUF1k
23,2,374338101,-0.0057,NA,CMSDESynPUF1k
23,5,441077101,-0.0057,NA,CMSDESynPUF1k
23,5,437130101,-0.0057,NA,CMSDESynPUF1k
23,1,439670101,-0.0057,NA,CMSDESynPUF1k
23,2,444234101,-0.0057,NA,CMSDESynPUF1k
23,5,23808101,-0.0057,NA,CMSDESynPUF1k
23,4,136950101,-0.0057,NA,CMSDESynPUF1k
23,1,381031101,-0.0057,NA,CMSDESynPUF1k
23,1,436285101,-0.0057,NA,CMSDESynPUF1k
23,4,440226101,-0.0057,NA,CMSDESynPUF1k
23,1,40481374101,-0.0057,NA,CMSDESynPUF1k
23,5,377546101,-0.0057,NA,CMSDESynPUF1k
23,1,433064101,-0.0057,NA,CMSDESynPUF1k
23,1,438021101,-0.0057,NA,CMSDESynPUF1k
23,1,4013171101,-0.0057,NA,CMSDESynPUF1k
23,5,40480514101,-0.0057,NA,CMSDESynPUF1k
23,1,444396101,-0.0057,NA,CMSDESynPUF1k
23,1,76509101,-0.0057,NA,CMSDESynPUF1k
23,5,137733101,-0.0057,NA,CMSDESynPUF1k
23,4,73241101,-0.0057,NA,CMSDESynPUF1k
23,4,435510101,-0.0057,NA,CMSDESynPUF1k
23,3,78987101,-0.0057,NA,CMSDESynPUF1k
23,5,80070101,-0.0057,NA,CMSDESynPUF1k
23,5,134825101,-0.0057,NA,CMSDESynPUF1k
23,2,433473101,-0.0057,NA,CMSDESynPUF1k
23,1,75941101,-0.0057,NA,CMSDESynPUF1k
23,4,441268101,-0.0057,NA,CMSDESynPUF1k
23,1,380734101,-0.0057,NA,CMSDESynPUF1k
23,5,374906101,-0.0057,NA,CMSDESynPUF1k
23,2,432585101,-0.0057,NA,CMSDESynPUF1k
23,1,192952101,-0.0057,NA,CMSDESynPUF1k
23,4,195599101,-0.0057,NA,CMSDESynPUF1k
23,1,373462101,-0.0057,NA,CMSDESynPUF1k
23,1,198189101,-0.0057,NA,CMSDESynPUF1k
23,4,373101101,-0.0057,NA,CMSDESynPUF1k
23,4,40493238101,-0.0057,NA,CMSDESynPUF1k
23,3,132412101,-0.0057,NA,CMSDESynPUF1k
23,5,439842101,-0.0057,NA,CMSDESynPUF1k
23,1,434567101,-0.0057,NA,CMSDESynPUF1k
23,1,437220101,-0.0057,NA,CMSDESynPUF1k
23,4,439971101,-0.0057,NA,CMSDESynPUF1k
23,5,40483291101,-0.0057,NA,CMSDESynPUF1k
23,2,80183101,-0.0057,NA,CMSDESynPUF1k
23,3,317890101,-0.0057,NA,CMSDESynPUF1k
23,2,375538101,-0.0057,NA,CMSDESynPUF1k
23,2,440385101,-0.0057,NA,CMSDESynPUF1k
23,5,439947101,-0.0057,NA,CMSDESynPUF1k
23,1,375822101,-0.0057,NA,CMSDESynPUF1k
22,4,75576101,-0.1923,NA,CMSDESynPUF1k
22,5,80141101,-0.1923,NA,CMSDESynPUF1k
22,3,201072101,-0.1923,NA,CMSDESynPUF1k
23,1,434223101,-0.0057,NA,CMSDESynPUF1k
22,5,436253101,-0.1923,NA,CMSDESynPUF1k
23,5,438386101,-0.0057,NA,CMSDESynPUF1k
23,1,443617101,-0.0057,NA,CMSDESynPUF1k
23,2,4168222101,-0.0057,NA,CMSDESynPUF1k
23,4,4043387101,-0.0057,NA,CMSDESynPUF1k
23,3,199065101,-0.0057,NA,CMSDESynPUF1k
23,5,22666101,-0.0057,NA,CMSDESynPUF1k
23,5,138592101,-0.0057,NA,CMSDESynPUF1k
23,5,443913101,-0.0057,NA,CMSDESynPUF1k
23,4,201595101,-0.0057,NA,CMSDESynPUF1k
23,5,134380101,-0.0057,NA,CMSDESynPUF1k
23,1,313159101,-0.0057,NA,CMSDESynPUF1k
23,2,192965101,-0.0057,NA,CMSDESynPUF1k
23,4,79898101,-0.0057,NA,CMSDESynPUF1k
23,1,4262590101,-0.0057,NA,CMSDESynPUF1k
23,5,196162101,-0.0057,NA,CMSDESynPUF1k
23,1,196613101,-0.0057,NA,CMSDESynPUF1k
23,4,200458101,-0.0057,NA,CMSDESynPUF1k
23,3,314368101,-0.0057,NA,CMSDESynPUF1k
23,2,438727101,-0.0057,NA,CMSDESynPUF1k
23,2,198700101,-0.0057,NA,CMSDESynPUF1k
23,2,372635101,-0.0057,NA,CMSDESynPUF1k
23,1,372635101,-0.0057,NA,CMSDESynPUF1k
23,5,439080101,-0.0057,NA,CMSDESynPUF1k
23,5,434670101,-0.0057,NA,CMSDESynPUF1k
23,2,257683101,-0.0057,NA,CMSDESynPUF1k
23,4,133551101,-0.0057,NA,CMSDESynPUF1k
23,1,133697101,-0.0057,NA,CMSDESynPUF1k
23,1,4196636101,-0.0057,NA,CMSDESynPUF1k
23,1,77653101,-0.0057,NA,CMSDESynPUF1k
23,1,133283101,-0.0057,NA,CMSDESynPUF1k
23,4,140681101,-0.0057,NA,CMSDESynPUF1k
23,5,200433101,-0.0057,NA,CMSDESynPUF1k
23,1,380405101,-0.0057,NA,CMSDESynPUF1k
23,1,80182101,-0.0057,NA,CMSDESynPUF1k
23,5,434953101,-0.0057,NA,CMSDESynPUF1k
23,4,439030101,-0.0057,NA,CMSDESynPUF1k
23,1,441564101,-0.0057,NA,CMSDESynPUF1k
23,5,435474101,-0.0057,NA,CMSDESynPUF1k
23,4,379769101,-0.0057,NA,CMSDESynPUF1k
23,4,4236312101,-0.0057,NA,CMSDESynPUF1k
23,5,380859101,-0.0057,NA,CMSDESynPUF1k
23,1,43530641101,-0.0057,NA,CMSDESynPUF1k
23,2,197023101,-0.0057,NA,CMSDESynPUF1k
23,4,379832101,-0.0057,NA,CMSDESynPUF1k
23,3,201131101,-0.0057,NA,CMSDESynPUF1k
23,5,4198960101,-0.0057,NA,CMSDESynPUF1k
22,1,79119101,-0.1923,NA,CMSDESynPUF1k
22,2,81893101,-0.1923,NA,CMSDESynPUF1k
22,1,432300101,-0.1923,NA,CMSDESynPUF1k
23,5,440373101,-0.0057,NA,CMSDESynPUF1k
22,1,443776101,-0.1923,NA,CMSDESynPUF1k
23,1,437295101,-0.0057,NA,CMSDESynPUF1k
23,1,197808101,-0.0057,NA,CMSDESynPUF1k
23,1,4303805101,-0.0057,NA,CMSDESynPUF1k
23,1,81101101,-0.0057,NA,CMSDESynPUF1k
23,2,195977101,-0.0057,NA,CMSDESynPUF1k
23,2,433454101,-0.0057,NA,CMSDESynPUF1k
23,1,72407101,-0.0057,NA,CMSDESynPUF1k
23,2,4103640101,-0.0057,NA,CMSDESynPUF1k
23,4,72711101,-0.0057,NA,CMSDESynPUF1k
23,5,434798101,-0.0057,NA,CMSDESynPUF1k
23,5,40482266101,-0.0057,NA,CMSDESynPUF1k
22,1,321042101,-0.1923,NA,CMSDESynPUF1k
22,1,432838101,-0.1923,NA,CMSDESynPUF1k
22,3,433163101,-0.1923,NA,CMSDESynPUF1k
23,1,436097101,-0.0057,NA,CMSDESynPUF1k
23,4,436635101,-0.0057,NA,CMSDESynPUF1k
23,1,438089101,-0.0057,NA,CMSDESynPUF1k
23,2,438979101,-0.0057,NA,CMSDESynPUF1k
22,2,440383101,-0.1923,NA,CMSDESynPUF1k
23,3,441264101,-0.0057,NA,CMSDESynPUF1k
22,1,442181101,-0.1923,NA,CMSDESynPUF1k
22,5,4157333101,-0.1923,NA,CMSDESynPUF1k
23,5,134596101,-0.0057,NA,CMSDESynPUF1k
23,3,196454101,-0.0057,NA,CMSDESynPUF1k
23,5,320429101,-0.0057,NA,CMSDESynPUF1k
23,5,435101101,-0.0057,NA,CMSDESynPUF1k
23,3,444044101,-0.0057,NA,CMSDESynPUF1k
23,5,4092059101,-0.0057,NA,CMSDESynPUF1k
23,4,4143848101,-0.0057,NA,CMSDESynPUF1k
23,1,76550101,-0.0057,NA,CMSDESynPUF1k
23,5,432586101,-0.0057,NA,CMSDESynPUF1k
23,1,75637101,-0.0057,NA,CMSDESynPUF1k
23,5,434927101,-0.0057,NA,CMSDESynPUF1k
23,2,255304101,-0.0057,NA,CMSDESynPUF1k
23,4,4100252101,-0.0057,NA,CMSDESynPUF1k
23,5,77647101,-0.0057,NA,CMSDESynPUF1k
23,1,79909101,-0.0057,NA,CMSDESynPUF1k
22,5,81151101,-0.1923,NA,CMSDESynPUF1k
22,1,197799101,-0.1923,NA,CMSDESynPUF1k
22,2,256439101,-0.1923,NA,CMSDESynPUF1k
22,1,258787101,-0.1923,NA,CMSDESynPUF1k
22,2,378523101,-0.1923,NA,CMSDESynPUF1k
22,1,435510101,-0.1923,NA,CMSDESynPUF1k
22,1,437240101,-0.1923,NA,CMSDESynPUF1k
22,1,439846101,-0.1923,NA,CMSDESynPUF1k
22,5,40482301101,-0.1923,NA,CMSDESynPUF1k
23,1,437881101,-0.0057,NA,CMSDESynPUF1k
23,5,376416101,-0.0057,NA,CMSDESynPUF1k
23,5,136575101,-0.0057,NA,CMSDESynPUF1k
23,2,438028101,-0.0057,NA,CMSDESynPUF1k
23,4,433694101,-0.0057,NA,CMSDESynPUF1k
23,5,435672101,-0.0057,NA,CMSDESynPUF1k
23,2,437867101,-0.0057,NA,CMSDESynPUF1k
23,4,372635101,-0.0057,NA,CMSDESynPUF1k
22,5,376208101,-0.1923,NA,CMSDESynPUF1k
22,1,432312101,-0.1923,NA,CMSDESynPUF1k
23,5,441246101,-0.0057,NA,CMSDESynPUF1k
23,1,433453101,-0.0057,NA,CMSDESynPUF1k
23,2,432506101,-0.0057,NA,CMSDESynPUF1k
23,4,72714101,-0.0057,NA,CMSDESynPUF1k
23,3,80816101,-0.0057,NA,CMSDESynPUF1k
23,5,134518101,-0.0057,NA,CMSDESynPUF1k
23,2,195313101,-0.0057,NA,CMSDESynPUF1k
23,1,373962101,-0.0057,NA,CMSDESynPUF1k
23,1,433911101,-0.0057,NA,CMSDESynPUF1k
23,5,434943101,-0.0057,NA,CMSDESynPUF1k
23,1,4245460101,-0.0057,NA,CMSDESynPUF1k
23,2,375527101,-0.0057,NA,CMSDESynPUF1k
23,4,26638101,-0.0057,NA,CMSDESynPUF1k
23,5,438167101,-0.0057,NA,CMSDESynPUF1k
23,2,74188101,-0.0057,NA,CMSDESynPUF1k
23,5,78574101,-0.0057,NA,CMSDESynPUF1k
23,1,438580101,-0.0057,NA,CMSDESynPUF1k
23,5,4056903101,-0.0057,NA,CMSDESynPUF1k
23,2,81251101,-0.0057,NA,CMSDESynPUF1k
23,1,434029101,-0.0057,NA,CMSDESynPUF1k
23,3,258780101,-0.0057,NA,CMSDESynPUF1k
23,4,198108101,-0.0057,NA,CMSDESynPUF1k
23,4,318437101,-0.0057,NA,CMSDESynPUF1k
23,5,432587101,-0.0057,NA,CMSDESynPUF1k
23,4,435788101,-0.0057,NA,CMSDESynPUF1k
23,2,135208101,-0.0057,NA,CMSDESynPUF1k
23,2,136661101,-0.0057,NA,CMSDESynPUF1k
23,4,435226101,-0.0057,NA,CMSDESynPUF1k
23,2,73851101,-0.0057,NA,CMSDESynPUF1k
23,2,442019101,-0.0057,NA,CMSDESynPUF1k
23,1,443876101,-0.0057,NA,CMSDESynPUF1k
23,3,4093193101,-0.0057,NA,CMSDESynPUF1k
23,5,376119101,-0.0057,NA,CMSDESynPUF1k
23,2,438722101,-0.0057,NA,CMSDESynPUF1k
23,4,192952101,-0.0057,NA,CMSDESynPUF1k
23,4,441536101,-0.0057,NA,CMSDESynPUF1k
23,3,443611101,-0.0057,NA,CMSDESynPUF1k
23,4,4283219101,-0.0057,NA,CMSDESynPUF1k
23,1,435684101,-0.0057,NA,CMSDESynPUF1k
23,5,441460101,-0.0057,NA,CMSDESynPUF1k
23,4,23808101,-0.0057,NA,CMSDESynPUF1k
23,4,433565101,-0.0057,NA,CMSDESynPUF1k
23,1,43531054101,-0.0057,NA,CMSDESynPUF1k
23,1,438731101,-0.0057,NA,CMSDESynPUF1k
23,5,77066101,-0.0057,NA,CMSDESynPUF1k
23,5,195223101,-0.0057,NA,CMSDESynPUF1k
23,5,437406101,-0.0057,NA,CMSDESynPUF1k
23,1,200677101,-0.0057,NA,CMSDESynPUF1k
23,5,256450101,-0.0057,NA,CMSDESynPUF1k
23,5,442185101,-0.0057,NA,CMSDESynPUF1k
22,1,76130101,-0.1923,NA,CMSDESynPUF1k
22,5,198263101,-0.1923,NA,CMSDESynPUF1k
22,1,257905101,-0.1923,NA,CMSDESynPUF1k
22,5,372887101,-0.1923,NA,CMSDESynPUF1k
23,3,193998101,-0.0057,NA,CMSDESynPUF1k
23,5,439301101,-0.0057,NA,CMSDESynPUF1k
23,1,435693101,-0.0057,NA,CMSDESynPUF1k
23,5,439763101,-0.0057,NA,CMSDESynPUF1k
23,2,40490828101,-0.0057,NA,CMSDESynPUF1k
23,1,4060424101,-0.0057,NA,CMSDESynPUF1k
23,2,80484101,-0.0057,NA,CMSDESynPUF1k
23,5,435493101,-0.0057,NA,CMSDESynPUF1k
23,1,374578101,-0.0057,NA,CMSDESynPUF1k
23,4,198806101,-0.0057,NA,CMSDESynPUF1k
23,5,443750101,-0.0057,NA,CMSDESynPUF1k
23,5,433985101,-0.0057,NA,CMSDESynPUF1k
23,4,4091469101,-0.0057,NA,CMSDESynPUF1k
23,1,195593101,-0.0057,NA,CMSDESynPUF1k
23,4,379809101,-0.0057,NA,CMSDESynPUF1k
23,4,74082101,-0.0057,NA,CMSDESynPUF1k
23,5,258540101,-0.0057,NA,CMSDESynPUF1k
23,2,30978101,-0.0057,NA,CMSDESynPUF1k
23,5,4117722101,-0.0057,NA,CMSDESynPUF1k
23,2,374919101,-0.0057,NA,CMSDESynPUF1k
23,4,440979101,-0.0057,NA,CMSDESynPUF1k
23,4,133283101,-0.0057,NA,CMSDESynPUF1k
23,2,135473101,-0.0057,NA,CMSDESynPUF1k
23,2,192735101,-0.0057,NA,CMSDESynPUF1k
23,4,197804101,-0.0057,NA,CMSDESynPUF1k
23,2,376383101,-0.0057,NA,CMSDESynPUF1k
23,2,433753101,-0.0057,NA,CMSDESynPUF1k
23,1,437363101,-0.0057,NA,CMSDESynPUF1k
23,3,4201930101,-0.0057,NA,CMSDESynPUF1k
23,1,76542101,-0.0057,NA,CMSDESynPUF1k
23,1,141654101,-0.0057,NA,CMSDESynPUF1k
23,3,436348101,-0.0057,NA,CMSDESynPUF1k
23,5,261255101,-0.0057,NA,CMSDESynPUF1k
23,5,314423101,-0.0057,NA,CMSDESynPUF1k
23,1,439393101,-0.0057,NA,CMSDESynPUF1k
23,4,375278101,-0.0057,NA,CMSDESynPUF1k
23,1,73045101,-0.0057,NA,CMSDESynPUF1k
23,5,72459101,-0.0057,NA,CMSDESynPUF1k
22,5,78517101,-0.1923,NA,CMSDESynPUF1k
23,5,432300101,-0.0057,NA,CMSDESynPUF1k
22,2,437264101,-0.1923,NA,CMSDESynPUF1k
23,1,439704101,-0.0057,NA,CMSDESynPUF1k
22,2,440977101,-0.1923,NA,CMSDESynPUF1k
22,1,442075101,-0.1923,NA,CMSDESynPUF1k
23,1,4011175101,-0.0057,NA,CMSDESynPUF1k
23,5,80249101,-0.0057,NA,CMSDESynPUF1k
23,5,434794101,-0.0057,NA,CMSDESynPUF1k
23,2,199978101,-0.0057,NA,CMSDESynPUF1k
23,1,435626101,-0.0057,NA,CMSDESynPUF1k
23,2,436677101,-0.0057,NA,CMSDESynPUF1k
23,1,443460101,-0.0057,NA,CMSDESynPUF1k
23,3,73090101,-0.0057,NA,CMSDESynPUF1k
23,1,380403101,-0.0057,NA,CMSDESynPUF1k
23,1,432250101,-0.0057,NA,CMSDESynPUF1k
23,4,432621101,-0.0057,NA,CMSDESynPUF1k
23,5,436167101,-0.0057,NA,CMSDESynPUF1k
23,1,436952101,-0.0057,NA,CMSDESynPUF1k
23,2,436953101,-0.0057,NA,CMSDESynPUF1k
23,1,437498101,-0.0057,NA,CMSDESynPUF1k
23,1,438997101,-0.0057,NA,CMSDESynPUF1k
23,4,4108356101,-0.0057,NA,CMSDESynPUF1k
23,5,259865101,-0.0057,NA,CMSDESynPUF1k
23,1,441582101,-0.0057,NA,CMSDESynPUF1k
23,1,443459101,-0.0057,NA,CMSDESynPUF1k
23,1,30968101,-0.0057,NA,CMSDESynPUF1k
23,4,141498101,-0.0057,NA,CMSDESynPUF1k
23,1,199958101,-0.0057,NA,CMSDESynPUF1k
23,2,435933101,-0.0057,NA,CMSDESynPUF1k
23,2,4307254101,-0.0057,NA,CMSDESynPUF1k
23,5,40490993101,-0.0057,NA,CMSDESynPUF1k
23,5,81763101,-0.0057,NA,CMSDESynPUF1k
23,1,374055101,0.008,0.0892,CMSDESynPUF1k
23,5,381033101,-0.0057,NA,CMSDESynPUF1k
23,5,441788101,0.0068,0.0826,CMSDESynPUF1k
23,5,4326601101,-0.0057,NA,CMSDESynPUF1k
23,5,132853101,-0.0057,NA,CMSDESynPUF1k
23,1,140266101,-0.0057,NA,CMSDESynPUF1k
23,1,320317101,-0.0057,NA,CMSDESynPUF1k
23,1,133294101,-0.0057,NA,CMSDESynPUF1k
23,2,135033101,-0.0057,NA,CMSDESynPUF1k
23,1,140064101,-0.0057,NA,CMSDESynPUF1k
23,3,195862101,-0.0057,NA,CMSDESynPUF1k
23,5,195867101,-0.0057,NA,CMSDESynPUF1k
23,2,261053101,-0.0057,NA,CMSDESynPUF1k
23,3,196734101,-0.0057,NA,CMSDESynPUF1k
23,4,254058101,-0.0057,NA,CMSDESynPUF1k
23,2,380722101,-0.0057,NA,CMSDESynPUF1k
23,4,436248101,-0.0057,NA,CMSDESynPUF1k
23,1,443757101,-0.0057,NA,CMSDESynPUF1k
23,5,438146101,-0.0057,NA,CMSDESynPUF1k
23,1,40481080101,-0.0057,NA,CMSDESynPUF1k
23,1,313504101,-0.0057,NA,CMSDESynPUF1k
23,5,378743101,-0.0057,NA,CMSDESynPUF1k
23,1,432744101,-0.0057,NA,CMSDESynPUF1k
23,2,444129101,-0.0057,NA,CMSDESynPUF1k
23,2,77953101,-0.0057,NA,CMSDESynPUF1k
23,4,4011175101,-0.0057,NA,CMSDESynPUF1k
23,4,193493101,-0.0057,NA,CMSDESynPUF1k
23,2,195851101,-0.0057,NA,CMSDESynPUF1k
22,4,198263101,-0.1923,NA,CMSDESynPUF1k
22,1,443767101,-0.1923,NA,CMSDESynPUF1k
23,4,438476101,-0.0057,NA,CMSDESynPUF1k
23,1,73089101,-0.0057,NA,CMSDESynPUF1k
23,1,73291101,-0.0057,NA,CMSDESynPUF1k
23,2,4054405101,-0.0057,NA,CMSDESynPUF1k
23,2,79061101,-0.0057,NA,CMSDESynPUF1k
22,1,75911101,-0.1923,NA,CMSDESynPUF1k
22,4,80813101,-0.1923,NA,CMSDESynPUF1k
22,3,196991101,-0.1923,NA,CMSDESynPUF1k
23,1,443520101,-0.0057,NA,CMSDESynPUF1k
23,2,201885101,-0.0057,NA,CMSDESynPUF1k
23,2,257581101,-0.0057,NA,CMSDESynPUF1k
23,5,432962101,-0.0057,NA,CMSDESynPUF1k
23,2,198964101,-0.0057,NA,CMSDESynPUF1k
23,4,440705101,-0.0057,NA,CMSDESynPUF1k
23,1,440715101,-0.0057,NA,CMSDESynPUF1k
23,4,80951101,-0.0057,NA,CMSDESynPUF1k
23,4,138954101,-0.0057,NA,CMSDESynPUF1k
23,2,195289101,-0.0057,NA,CMSDESynPUF1k
23,4,4180641101,-0.0057,NA,CMSDESynPUF1k
23,4,4206591101,-0.0057,NA,CMSDESynPUF1k
23,5,193120101,-0.0057,NA,CMSDESynPUF1k
22,5,194685101,-0.1923,NA,CMSDESynPUF1k
22,2,45763750101,-0.1923,NA,CMSDESynPUF1k
23,5,135722101,-0.0057,NA,CMSDESynPUF1k
23,3,318443101,-0.0057,NA,CMSDESynPUF1k
23,1,377574101,-0.0057,NA,CMSDESynPUF1k
23,3,78474101,-0.0057,NA,CMSDESynPUF1k
23,1,137426101,-0.0057,NA,CMSDESynPUF1k
23,1,441851101,-0.0057,NA,CMSDESynPUF1k
23,2,440321101,-0.0057,NA,CMSDESynPUF1k
22,1,192667101,-0.1923,NA,CMSDESynPUF1k
22,1,197988101,-0.1923,NA,CMSDESynPUF1k
22,3,4345578101,-0.1923,NA,CMSDESynPUF1k
23,2,74135101,-0.0057,NA,CMSDESynPUF1k
23,1,74194101,-0.0057,NA,CMSDESynPUF1k
23,1,377848101,-0.0057,NA,CMSDESynPUF1k
23,5,380941101,-0.0057,NA,CMSDESynPUF1k
23,4,381842101,-0.0057,NA,CMSDESynPUF1k
23,1,435537101,-0.0057,NA,CMSDESynPUF1k
23,5,436430101,-0.0057,NA,CMSDESynPUF1k
23,5,439525101,-0.0057,NA,CMSDESynPUF1k
23,1,4093673101,-0.0057,NA,CMSDESynPUF1k
23,5,40479649101,-0.0057,NA,CMSDESynPUF1k
23,4,74731101,-0.0057,NA,CMSDESynPUF1k
23,1,380397101,-0.0057,NA,CMSDESynPUF1k
23,5,138641101,-0.0057,NA,CMSDESynPUF1k
23,4,4018504101,-0.0057,NA,CMSDESynPUF1k
23,2,256449101,-0.0057,NA,CMSDESynPUF1k
23,5,437393101,-0.0057,NA,CMSDESynPUF1k
23,2,442124101,-0.0057,NA,CMSDESynPUF1k
23,5,443711101,-0.0057,NA,CMSDESynPUF1k
22,1,76388101,-0.1923,NA,CMSDESynPUF1k
22,1,77234101,-0.1923,NA,CMSDESynPUF1k
22,1,195847101,-0.1923,NA,CMSDESynPUF1k
22,5,201338101,-0.1923,NA,CMSDESynPUF1k
22,1,252655101,-0.1923,NA,CMSDESynPUF1k
22,5,252663101,-0.1923,NA,CMSDESynPUF1k
22,5,260139101,-0.1923,NA,CMSDESynPUF1k
23,1,377788101,-0.0057,NA,CMSDESynPUF1k
22,3,378253101,-0.1923,NA,CMSDESynPUF1k
22,5,432303101,-0.1923,NA,CMSDESynPUF1k
22,5,434004101,-0.1923,NA,CMSDESynPUF1k
22,4,434005101,-0.1923,NA,CMSDESynPUF1k
22,1,437092101,-0.1923,NA,CMSDESynPUF1k
22,5,4116950101,-0.1923,NA,CMSDESynPUF1k
22,1,4180641101,-0.1923,NA,CMSDESynPUF1k
22,5,40482685101,-0.1923,NA,CMSDESynPUF1k
22,4,44782447101,-0.1923,NA,CMSDESynPUF1k
23,1,77635101,-0.0057,NA,CMSDESynPUF1k
23,1,4114604101,-0.0057,NA,CMSDESynPUF1k
23,1,22274101,-0.0057,NA,CMSDESynPUF1k
22,1,80180101,-0.1923,NA,CMSDESynPUF1k
23,2,134305101,-0.0057,NA,CMSDESynPUF1k
22,1,140065101,-0.1923,NA,CMSDESynPUF1k
22,5,197040101,-0.1923,NA,CMSDESynPUF1k
22,1,201418101,-0.1923,NA,CMSDESynPUF1k
22,4,375249101,-0.1923,NA,CMSDESynPUF1k
22,5,376374101,-0.1923,NA,CMSDESynPUF1k
22,1,376688101,-0.1923,NA,CMSDESynPUF1k
23,3,433516101,-0.0057,NA,CMSDESynPUF1k
22,1,436956101,-0.1923,NA,CMSDESynPUF1k
22,5,439246101,-0.1923,NA,CMSDESynPUF1k
22,5,441840101,-0.1923,NA,CMSDESynPUF1k
22,5,4113650101,-0.1923,NA,CMSDESynPUF1k
23,1,441046101,-0.0057,NA,CMSDESynPUF1k
23,5,138415101,-0.0057,NA,CMSDESynPUF1k
23,5,260430101,-0.0057,NA,CMSDESynPUF1k
23,1,438585101,-0.0057,NA,CMSDESynPUF1k
23,5,42873157101,-0.0057,NA,CMSDESynPUF1k
23,1,201345101,-0.0057,NA,CMSDESynPUF1k
23,5,197506101,-0.0057,NA,CMSDESynPUF1k
23,5,440817101,-0.0057,NA,CMSDESynPUF1k
23,1,443172101,-0.0057,NA,CMSDESynPUF1k
23,4,136186101,-0.0057,NA,CMSDESynPUF1k
23,1,432554101,-0.0057,NA,CMSDESynPUF1k
23,1,4184709101,-0.0057,NA,CMSDESynPUF1k
23,5,374945101,-0.0057,NA,CMSDESynPUF1k
23,2,133468101,-0.0057,NA,CMSDESynPUF1k
23,1,376387101,-0.0057,NA,CMSDESynPUF1k
23,1,73554101,-0.0057,NA,CMSDESynPUF1k
23,2,134461101,-0.0057,NA,CMSDESynPUF1k
23,5,443527101,-0.0057,NA,CMSDESynPUF1k
23,4,40481763101,-0.0057,NA,CMSDESynPUF1k
23,4,40489907101,-0.0057,NA,CMSDESynPUF1k
23,1,260130101,-0.0057,NA,CMSDESynPUF1k
23,3,192963101,-0.0057,NA,CMSDESynPUF1k
23,1,139899101,-0.0057,NA,CMSDESynPUF1k
23,3,437214101,-0.0057,NA,CMSDESynPUF1k
23,1,201612101,-0.0057,NA,CMSDESynPUF1k
23,1,440558101,-0.0057,NA,CMSDESynPUF1k
23,1,4253778101,-0.0057,NA,CMSDESynPUF1k
23,2,75909101,-0.0057,NA,CMSDESynPUF1k
23,1,78273101,-0.0057,NA,CMSDESynPUF1k
23,5,30361101,-0.0057,NA,CMSDESynPUF1k
23,1,314664101,-0.0057,NA,CMSDESynPUF1k
23,2,372318101,-0.0057,NA,CMSDESynPUF1k
23,4,376965101,-0.0057,NA,CMSDESynPUF1k
23,1,437064101,-0.0057,NA,CMSDESynPUF1k
23,5,140048101,-0.0057,NA,CMSDESynPUF1k
23,2,436067101,-0.0057,NA,CMSDESynPUF1k
23,4,375527101,-0.0057,NA,CMSDESynPUF1k
23,2,440750101,-0.0057,NA,CMSDESynPUF1k
23,5,200579101,-0.0057,NA,CMSDESynPUF1k
23,3,4311499101,-0.0057,NA,CMSDESynPUF1k
23,4,26727101,-0.0057,NA,CMSDESynPUF1k
23,2,192963101,-0.0057,NA,CMSDESynPUF1k
23,4,194913101,-0.0057,NA,CMSDESynPUF1k
23,4,438979101,-0.0057,NA,CMSDESynPUF1k
23,1,439791101,-0.0057,NA,CMSDESynPUF1k
23,4,4090425101,-0.0057,NA,CMSDESynPUF1k
23,4,318222101,-0.0057,NA,CMSDESynPUF1k
23,5,435837101,-0.0057,NA,CMSDESynPUF1k
23,4,436398101,-0.0057,NA,CMSDESynPUF1k
23,5,252552101,-0.0057,NA,CMSDESynPUF1k
23,1,252552101,-0.0057,NA,CMSDESynPUF1k
23,3,436375101,-0.0057,NA,CMSDESynPUF1k
23,5,30683101,-0.0057,NA,CMSDESynPUF1k
23,1,252365101,-0.0057,NA,CMSDESynPUF1k
23,5,79742101,-0.0057,NA,CMSDESynPUF1k
23,4,197913101,-0.0057,NA,CMSDESynPUF1k
23,4,198100101,-0.0057,NA,CMSDESynPUF1k
23,5,437537101,-0.0057,NA,CMSDESynPUF1k
23,2,4092161101,-0.0057,NA,CMSDESynPUF1k
23,1,40491436101,-0.0057,NA,CMSDESynPUF1k
23,4,78472101,-0.0057,NA,CMSDESynPUF1k
23,5,139902101,-0.0057,NA,CMSDESynPUF1k
23,1,440366101,-0.0057,NA,CMSDESynPUF1k
23,5,40482893101,-0.0057,NA,CMSDESynPUF1k
23,5,437655101,-0.0057,NA,CMSDESynPUF1k
