covariate_id,covariate_name,analysis_id,concept_id
44783618101,condition_occurrence: Heritable pulmonary arterial hypertension,101,44783618
321505101,condition_occurrence: Gonococcal heart disease,101,321505
441258101,condition_occurrence: Anemia in neoplastic disease,101,441258
195498101,condition_occurrence: Benign neoplasm of kidney,101,195498
442623101,condition_occurrence: Abrasion and/or friction burn of scalp without infection,101,442623
22665101,condition_occurrence: Chronic peptic ulcer with hemorrhage AND with perforation but without obstruction,101,22665
192581101,condition_occurrence: Carcinoma in situ of uterus,101,192581
373472101,condition_occurrence: Pigmentary retinal dystrophy,101,373472
436109101,condition_occurrence: Residual stage angle-closure glaucoma,101,436109
432899101,condition_occurrence: Normal pressure hydrocephalus,101,432899
196858101,condition_occurrence: Late effect of fracture of neck of femur,101,196858
30515101,condition_occurrence: Congenital stenosis of esophagus,101,30515
441521101,condition_occurrence: Malignant lymphoma of lymph nodes of axilla AND/OR upper limb,101,441521
433704101,condition_occurrence: Primary malignant neoplasm of retromolar area,101,433704
195002101,condition_occurrence: Ulceration of intestine,101,195002
380632101,condition_occurrence: Meningococcal encephalitis,101,380632
443788101,condition_occurrence: Peritoneal adhesions with obstruction,101,443788
441532101,condition_occurrence: Monoclonal paraproteinemia,101,441532
442281101,condition_occurrence: Sprain of septal cartilage of nose,101,442281
432739101,condition_occurrence: Red blood cell disorder,101,432739
44782447101,condition_occurrence: Pressure ulcer of hip,101,44782447
4033051101,condition_occurrence: Chemical-induced dermatological disorder,101,4033051
433701101,condition_occurrence: Mycosis,101,433701
138723101,condition_occurrence: Acquired red cell aplasia,101,138723
436904101,condition_occurrence: Herpes simplex eyelid dermatitis,101,436904
197595101,condition_occurrence: Bilateral recurrent femoral hernia without obstruction AND without gangrene,101,197595
439249101,"condition_occurrence: Mixed bipolar affective disorder, mild",101,439249
378735101,condition_occurrence: Migraine without aura,101,378735
443767101,condition_occurrence: Disorder of eye due to diabetes mellitus,101,443767
380097101,condition_occurrence: Macular edema due to diabetes mellitus,101,380097
4316083101,condition_occurrence: Skin lesion,101,4316083
442766101,condition_occurrence: Malignant hypertensive renal disease,101,442766
313878101,condition_occurrence: Respiratory symptom,101,313878
22281101,condition_occurrence: Sickle cell-hemoglobin SS disease,101,22281
379811101,condition_occurrence: Hypermature cataract,101,379811
437244101,condition_occurrence: Depersonalization disorder,101,437244
380727101,condition_occurrence: Transient refractive change,101,380727
440957101,condition_occurrence: Lymphosarcoma and reticulosarcoma,101,440957
196465101,condition_occurrence: Urethral false passage,101,196465
72501101,condition_occurrence: Superficial foreign body of foot without major open wound AND without infection,101,72501
381010101,condition_occurrence: Foreign body in lens,101,381010
372550101,condition_occurrence: Chlamydial conjunctivitis,101,372550
73819101,condition_occurrence: Pain of breast,101,73819
194981101,condition_occurrence: Bilateral femoral hernia without obstruction AND without gangrene,101,194981
75128101,condition_occurrence: Injury of chest wall,101,75128
4141654101,condition_occurrence: Monoplegia of lower limb affecting non-dominant side,101,4141654
196991101,condition_occurrence: Chronic renal impairment,101,196991
435537101,condition_occurrence: Disorder of hypoglossal nerve,101,435537
198103101,condition_occurrence: Benign neoplasm of ureter,101,198103
194593101,condition_occurrence: Mycosis fungoides of lymph nodes of inguinal region AND/OR lower limb,101,194593
259048101,condition_occurrence: Pneumonia in systemic mycosis,101,259048
199062101,"condition_occurrence: Acute gastric ulcer without hemorrhage, without perforation AND without obstruction",101,199062
40480429101,condition_occurrence: Hemiplegia of nondominant side,101,40480429
321107101,condition_occurrence: Congenital insufficiency of aortic valve,101,321107
437117101,condition_occurrence: Open fracture of intracapsular section of femur,101,437117
133285101,condition_occurrence: Dermatitis factitia,101,133285
4198960101,condition_occurrence: Amputated above elbow,101,4198960
443614101,condition_occurrence: Chronic kidney disease stage 1,101,443614
198678101,condition_occurrence: Intestinal infectious disease,101,198678
438422101,condition_occurrence: Primary iridocyclitis,101,438422
436295101,condition_occurrence: Poisoning by antihypertensive agent,101,436295
435739101,condition_occurrence: Late syphilis,101,435739
134735101,condition_occurrence: Chronic osteomyelitis,101,134735
4029270101,condition_occurrence: Carnitine nutritional deficiency,101,4029270
134898101,condition_occurrence: Non-toxic uninodular goiter,101,134898
4201388101,condition_occurrence: Gastrostomy present,101,4201388
193251101,condition_occurrence: Umbilical hernia without obstruction AND without gangrene,101,193251
435474101,condition_occurrence: Primary malignant neoplasm of posterior hypopharyngeal wall,101,435474
434652101,condition_occurrence: Persistent miosis,101,434652
438028101,condition_occurrence: Poisoning by drug AND/OR medicinal substance,101,438028
377861101,condition_occurrence: Disorder of refraction AND/OR accommodation,101,377861
200054101,condition_occurrence: Primary malignant neoplasm of ureter,101,200054
436209101,condition_occurrence: Fracture of fibula,101,436209
43530740101,condition_occurrence: Ocular torticollis,101,43530740
376688101,condition_occurrence: Subcapsular glaucomatous flecks,101,376688
194403101,condition_occurrence: Obstructed diaphragmatic hernia,101,194403
437323101,condition_occurrence: Chronic duodenal ulcer with hemorrhage AND obstruction,101,437323
40481042101,condition_occurrence: Acute diastolic heart failure,101,40481042
135033101,condition_occurrence: Hair and hair follicle diseases,101,135033
381279101,condition_occurrence: Tetanic cataract,101,381279
4029498101,condition_occurrence: Seizure disorder,101,4029498
193807101,condition_occurrence: Anorectal fistula,101,193807
74737101,condition_occurrence: Aneurysmal bone cyst,101,74737
434951101,condition_occurrence: Lacrimal mucocele,101,434951
80217101,condition_occurrence: Anal finding,101,80217
194091101,condition_occurrence: Calculus in urethra,101,194091
442509101,condition_occurrence: Full thickness eyelid laceration without lacrimal passage involvement,101,442509
441615101,condition_occurrence: Trigonitis,101,441615
436385101,condition_occurrence: Chronic disorganized schizophrenia with acute exacerbations,101,436385
257010101,condition_occurrence: Abscess of lung,101,257010
378523101,condition_occurrence: Residual foreign body in soft tissue,101,378523
433898101,"condition_occurrence: Sprain, sacrotuberous ligament",101,433898
440981101,condition_occurrence: Psychosomatic musculoskeletal symptoms,101,440981
132466101,condition_occurrence: Lumbar sprain,101,132466
194964101,condition_occurrence: Aneurysm of splenic artery,101,194964
40480261101,condition_occurrence: Paronychia of finger,101,40480261
73574101,condition_occurrence: Nonunion of fracture,101,73574
201914101,condition_occurrence: Premenopausal menorrhagia,101,201914
438480101,"condition_occurrence: Abnormal glucose tolerance in mother complicating pregnancy, childbirth AND/OR puerperium",101,438480
133714101,condition_occurrence: Malignant melanoma of skin of trunk,101,133714
4101333101,condition_occurrence: HSMN IV,101,4101333
381027101,condition_occurrence: Accommodative esotropia,101,381027
4095755101,condition_occurrence: Malignant tumor of trigone of urinary bladder,101,4095755
78907101,condition_occurrence: Superficial injury of foot without infection,101,78907
196044101,condition_occurrence: Primary malignant neoplasm of stomach,101,196044
80070101,condition_occurrence: Uric acid urolithiasis,101,80070
313236101,condition_occurrence: Cough variant asthma,101,313236
77119101,condition_occurrence: Closed anterior dislocation of elbow,101,77119
198801101,"condition_occurrence: Chronic gastric ulcer with hemorrhage, with perforation AND with obstruction",101,198801
438338101,condition_occurrence: Meningococcal meningitis,101,438338
4294302101,condition_occurrence: T-lymphocyte immunodeficiency,101,4294302
433678101,condition_occurrence: Infection of central venous catheter,101,433678
199767101,condition_occurrence: Neoplasm of uncertain behavior of liver and/or biliary passages,101,199767
4169568101,condition_occurrence: Rheumatic endocarditis,101,4169568
434254101,condition_occurrence: Heat stroke and sunstroke,101,434254
314659101,condition_occurrence: Arteritis,101,314659
441005101,condition_occurrence: Secondary angle-closure glaucoma with pupillary block,101,441005
75037101,condition_occurrence: Kashin-Beck disease of the ankle and/or foot,101,75037
192279101,condition_occurrence: Kidney disorder due to diabetes mellitus,101,192279
30163101,condition_occurrence: Cellulitis and abscess of neck,101,30163
437567101,"condition_occurrence: Impaired mobility of ear ossicles, except malleus",101,437567
433992101,"condition_occurrence: Bipolar affective disorder, currently manic, moderate",101,433992
434310101,condition_occurrence: Pellagra,101,434310
377288101,condition_occurrence: Corneal deposit,101,377288
198892101,condition_occurrence: Internal injury of abdominal organs without open wound into cavity,101,198892
437557101,condition_occurrence: Eczematous dermatitis of eyelid,101,437557
81169101,condition_occurrence: Superficial foreign body of finger without major open wound AND without infection,101,81169
444453101,condition_occurrence: Benign neoplasm of soft tissues of lower limb,101,444453
74450101,condition_occurrence: Ankylosis of joint of pelvis and/or hip,101,74450
443726101,condition_occurrence: Sickle cell-hemoglobin C disease without crisis,101,443726
80286101,condition_occurrence: Prosthetic joint loosening,101,80286
440067101,"condition_occurrence: Moderate bipolar I disorder, single manic episode",101,440067
77131101,condition_occurrence: Open fracture of talus,101,77131
440543101,condition_occurrence: Fracture of tibia,101,440543
141370101,condition_occurrence: Toxic erythema,101,141370
76507101,condition_occurrence: Villonodular synovitis of the pelvic region and thigh,101,76507
40479649101,condition_occurrence: Systemic inflammatory response syndrome associated with organ dysfunction,101,40479649
434281101,condition_occurrence: Aspergillosis,101,434281
443778101,condition_occurrence: Diphtheritic myocarditis,101,443778
79167101,condition_occurrence: Open fracture of distal phalanx of finger,101,79167
136932101,condition_occurrence: Toxic uninodular goiter with thyrotoxic crisis,101,136932
24897101,condition_occurrence: Carcinoma in situ of larynx,101,24897
196733101,condition_occurrence: Urethral syndrome,101,196733
436665101,condition_occurrence: Bipolar disorder,101,436665
436670101,condition_occurrence: Metabolic disease,101,436670
136495101,condition_occurrence: Lichenification and lichen simplex chronicus,101,136495
373449101,condition_occurrence: Drug-induced delirium,101,373449
200774101,condition_occurrence: Detrusor and sphincter dyssynergia,101,200774
40491436101,condition_occurrence: Mesial temporal lobe sclerosis,101,40491436
4057037101,condition_occurrence: Pelvic girdle and lower limb multiple nerve injuries,101,4057037
432877101,condition_occurrence: Socialized behavior disorder,101,432877
439797101,condition_occurrence: Chronic meningitis,101,439797
196473101,condition_occurrence: Hypertrophy of uterus,101,196473
434628101,condition_occurrence: Separation anxiety,101,434628
255566101,condition_occurrence: Acute tracheitis with obstruction,101,255566
444375101,"condition_occurrence: Contact dermatitis due to plants, except food",101,444375
437530101,condition_occurrence: Disorder of lipid metabolism,101,437530
75634101,condition_occurrence: Fracture malunion,101,75634
436073101,condition_occurrence: Psychotic disorder,101,436073
197603101,condition_occurrence: Intestinal volvulus,101,197603
444071101,condition_occurrence: Furuncle of forearm,101,444071
194491101,condition_occurrence: Tenderness of epigastrium,101,194491
372324101,condition_occurrence: Eustachian tube disorder,101,372324
4206591101,condition_occurrence: Mass of trunk,101,4206591
74448101,condition_occurrence: Articular cartilage disorder of the pelvic region and thigh,101,74448
200447101,condition_occurrence: Gastrointestinal complication,101,200447
76396101,condition_occurrence: Toxic neuromuscular junction disorder,101,76396
379009101,condition_occurrence: Retinopathy of prematurity stage 3 - ridge with extraretinal fibrovascular proliferation,101,379009
434581101,condition_occurrence: African histoplasmosis,101,434581
435940101,condition_occurrence: Closed fracture of shaft of humerus,101,435940
317801101,condition_occurrence: Primary malignant neoplasm of soft tissues of thorax,101,317801
4195752101,condition_occurrence: Open fracture of shaft of bone of forearm,101,4195752
134453101,condition_occurrence: Bursitis,101,134453
434467101,condition_occurrence: Ostium secundum type atrial septal defect,101,434467
31335101,condition_occurrence: Acute peptic ulcer with hemorrhage but without obstruction,101,31335
134442101,condition_occurrence: Systemic sclerosis,101,134442
132397101,condition_occurrence: Pilonidal cyst without abscess,101,132397
377886101,condition_occurrence: Chronic purulent otitis media,101,377886
380100101,condition_occurrence: Glossopharyngeal neuralgia,101,380100
443615101,condition_occurrence: Refractory migraine,101,443615
444420101,condition_occurrence: Calculus of bile duct with chronic cholecystitis,101,444420
433196101,condition_occurrence: Chorioretinal scar,101,433196
318697101,condition_occurrence: Lymphosarcoma of lymph nodes of multiple sites,101,318697
440647101,condition_occurrence: Sexually transmitted infectious disease,101,440647
320429101,condition_occurrence: Rheumatic aortic stenosis with regurgitation,101,320429
192691101,condition_occurrence: Diabetes mellitus during pregnancy - baby not yet delivered,101,192691
81989101,condition_occurrence: Open wound of upper arm with complication,101,81989
312773101,condition_occurrence: Mechanical complication due to heart valve prosthesis,101,312773
438114101,condition_occurrence: Vitamin A deficiency,101,438114
194788101,condition_occurrence: Open wound of anterior abdominal wall with complication,101,194788
199863101,condition_occurrence: Primary bacterial peritonitis,101,199863
380089101,condition_occurrence: Cerebral degeneration associated with generalized lipidosis,101,380089
193641101,condition_occurrence: Injury of lumbar nerve roots,101,193641
77653101,condition_occurrence: Traumatic myositis ossificans,101,77653
436832101,condition_occurrence: Closed fracture of sternum,101,436832
315469101,condition_occurrence: Coxsackie pericarditis,101,315469
136656101,condition_occurrence: Subacute lymphoid leukemia,101,136656
438531101,condition_occurrence: Chondromalacia,101,438531
436672101,condition_occurrence: Disorder of copper metabolism,101,436672
441840101,condition_occurrence: Clinical finding,101,441840
313324101,condition_occurrence: Cheyne-Stokes respiration,101,313324
374375101,condition_occurrence: Impacted cerumen,101,374375
316084101,condition_occurrence: Lymphadenitis,101,316084
432742101,condition_occurrence: Closed skull fracture without intracranial injury,101,432742
4139681101,condition_occurrence: Allergy to dairy foods,101,4139681
26069101,condition_occurrence: Postablative testicular hypofunction,101,26069
372614101,condition_occurrence: Retained magnetic foreign body in multiple sites,101,372614
441431101,condition_occurrence: Cortex laceration without open intracranial wound AND with loss of consciousness,101,441431
435835101,condition_occurrence: Non-infectious disorder of lymphatics,101,435835
443446101,condition_occurrence: Reflex sympathetic dystrophy of lower extremity,101,443446
76836101,condition_occurrence: Sprain of knee and leg,101,76836
380731101,condition_occurrence: Otitis externa,101,380731
377842101,condition_occurrence: Frontal lobe syndrome,101,377842
435938101,"condition_occurrence: Open fracture of vault of skull with subarachnoid, subdural AND/OR extradural hemorrhage",101,435938
438570101,condition_occurrence: Multiple closed fractures of skull AND/OR face with cerebral laceration AND/OR contusion,101,438570
440979101,condition_occurrence: Acquired hemolytic anemia,101,440979
442342101,condition_occurrence: Endocrine myopathy,101,442342
435723101,condition_occurrence: Wound seroma,101,435723
4167696101,condition_occurrence: Estrogen receptor positive tumor,101,4167696
197006101,condition_occurrence: Residual hemorrhoidal skin tags,101,197006
197645101,condition_occurrence: Rupture of tendon of foot and ankle,101,197645
434626101,condition_occurrence: Borderline personality disorder,101,434626
132983101,condition_occurrence: Dermatographic urticaria,101,132983
438873101,condition_occurrence: Closed fracture of base of skull with intracranial hemorrhage,101,438873
259848101,condition_occurrence: Chronic rhinitis,101,259848
24974101,condition_occurrence: Stenosis of larynx,101,24974
432898101,condition_occurrence: Severe intellectual disability,101,432898
194152101,condition_occurrence: Renal agenesis and dysgenesis,101,194152
381003101,condition_occurrence: Primary lateral sclerosis,101,381003
318445101,condition_occurrence: Post cardiac operation functional disturbance,101,318445
4093672101,condition_occurrence: Knee stiff,101,4093672
434348101,condition_occurrence: Acute and subacute iridocyclitis,101,434348
45769442101,condition_occurrence: Acute severe exacerbation of immunoglobin E-mediated allergic asthma,101,45769442
199837101,condition_occurrence: Portal vein thrombosis,101,199837
380723101,condition_occurrence: Simultaneous visual perception without fusion,101,380723
436551101,condition_occurrence: Closed fracture of trapezoidal bone of wrist,101,436551
195501101,condition_occurrence: Polycystic ovaries,101,195501
40479607101,condition_occurrence: Stress fracture of metatarsal bone,101,40479607
194121101,condition_occurrence: Pilonidal cyst with abscess,101,194121
374035101,condition_occurrence: Keratitis,101,374035
141654101,condition_occurrence: Infantile seborrheic dermatitis,101,141654
435809101,condition_occurrence: Steroid-induced glaucoma - borderline,101,435809
135349101,condition_occurrence: Compartment syndrome of upper limb,101,135349
436010101,condition_occurrence: Heat edema,101,436010
137627101,condition_occurrence: Prickly heat,101,137627
4041284101,condition_occurrence: Functional finding,101,4041284
76685101,condition_occurrence: Myasthenia gravis,101,76685
81430101,"condition_occurrence: Open traumatic dislocation elbow joint, lateral",101,81430
201338101,condition_occurrence: Urethral fistula,101,201338
436256101,condition_occurrence: Open fracture of metatarsal bone,101,436256
253235101,condition_occurrence: Pneumonia in pertussis,101,253235
434183101,condition_occurrence: Closed fracture of medial condyle of humerus,101,434183
440923101,condition_occurrence: Poisoning by surface (topical) AND/OR infiltration anesthetic,101,440923
373126101,condition_occurrence: Non-arthropod-borne viral disease of the central nervous system,101,373126
40482266101,condition_occurrence: Monoplegia of nondominant upper limb as a late effect of cerebrovascular accident,101,40482266
434633101,condition_occurrence: Disorder of autonomic nervous system,101,434633
201616101,condition_occurrence: Urethral instability,101,201616
133794101,condition_occurrence: Chronic gingivitis,101,133794
374350101,condition_occurrence: Granuloma of conjunctiva,101,374350
252365101,condition_occurrence: Membranous glomerulonephritis,101,252365
444455101,condition_occurrence: Benign neoplasm of soft tissues of head,101,444455
433990101,condition_occurrence: Subchronic catatonic schizophrenia,101,433990
4335159101,condition_occurrence: Organic catatonic disorder,101,4335159
375822101,condition_occurrence: Neonatal obstruction of nasolacrimal duct,101,375822
25211101,condition_occurrence: Iatrogenic pituitary disorder,101,25211
434319101,condition_occurrence: Premature ejaculation,101,434319
137275101,condition_occurrence: Disorder of muscle,101,137275
45772779101,condition_occurrence: Dissection of internal carotid artery,101,45772779
4096359101,condition_occurrence: Benign neoplasm of skin of auricle,101,4096359
442632101,condition_occurrence: Abrasion and/or friction burn of wrist with infection,101,442632
377885101,condition_occurrence: Disorder of eye movements,101,377885
4347554101,condition_occurrence: Viral hemorrhagic fever,101,4347554
377271101,condition_occurrence: Neuralgic amyotrophy,101,377271
192854101,condition_occurrence: Intramural leiomyoma of uterus,101,192854
441906101,condition_occurrence: Prolapse of urethra,101,441906
440690101,condition_occurrence: Social phobia,101,440690
439002101,condition_occurrence: Eating disorder,101,439002
436541101,condition_occurrence: Closed fracture of ulna,101,436541
434637101,condition_occurrence: Intraocular foreign body in vitreous,101,434637
40482301101,condition_occurrence: Residual cognitive deficit as late effect of cerebrovascular accident,101,40482301
437110101,condition_occurrence: Open fracture of sixth cervical vertebra,101,437110
438390101,condition_occurrence: Benign neoplasm of vulva,101,438390
443644101,condition_occurrence: Injury of internal iliac vein,101,443644
372651101,condition_occurrence: Chronic mastoiditis,101,372651
435563101,condition_occurrence: Acute and subacute infective endocarditis associated with another disorder,101,435563
197599101,condition_occurrence: Intravaginal torsion of spermatic cord,101,197599
378429101,condition_occurrence: Rosacea conjunctivitis,101,378429
438064101,condition_occurrence: Bacterial infection due to Pseudomonas,101,438064
192259101,condition_occurrence: Ascariasis,101,192259
434908101,condition_occurrence: Disorder of porphyrin metabolism,101,434908
372448101,condition_occurrence: Loss of consciousness,101,372448
441851101,condition_occurrence: Serous detachment of retinal pigment epithelium,101,441851
4024765101,condition_occurrence: Constantly crying,101,4024765
4050999101,condition_occurrence: Shoulder-hand syndrome,101,4050999
435235101,condition_occurrence: Chronic latent schizophrenia,101,435235
381282101,condition_occurrence: Retinoschisis,101,381282
72708101,condition_occurrence: Traumatic arthropathy of the shoulder region,101,72708
257293101,condition_occurrence: Disorder of visual pathways,101,257293
193998101,condition_occurrence: Neoplasm of uncertain behavior of digestive and respiratory systems,101,193998
435561101,condition_occurrence: Certain current complications following acute myocardial infarction,101,435561
80182101,condition_occurrence: Dermatomyositis,101,80182
4170137101,condition_occurrence: Non-suppurative otitis media,101,4170137
4176898101,condition_occurrence: Complication of urinary catheter,101,4176898
378142101,condition_occurrence: Retinal ischemia,101,378142
441068101,condition_occurrence: Torsion of appendix of testis,101,441068
435190101,condition_occurrence: Primary malignant neoplasm of pyriform sinus,101,435190
434769101,condition_occurrence: Flail chest,101,434769
75112101,condition_occurrence: Traumatic amputation of thumb with complication,101,75112
200154101,condition_occurrence: Fistula of gallbladder,101,200154
198807101,condition_occurrence: Prostatocystitis,101,198807
441481101,condition_occurrence: Adult victim of abuse,101,441481
375807101,condition_occurrence: Degenerative disorder of eye,101,375807
4143848101,condition_occurrence: Subacute leukemia in remission,101,4143848
40483291101,condition_occurrence: Diffuse cholesteatosis of middle ear and mastoid,101,40483291
22666101,condition_occurrence: Vomiting after gastrointestinal tract surgery,101,22666
443232101,condition_occurrence: Eyelid and lacrimal drainage system laceration,101,443232
78512101,condition_occurrence: Joint contracture of the ankle and/or foot,101,78512
198371101,condition_occurrence: Secondary malignant neoplasm of small intestine,101,198371
192670101,condition_occurrence: Portal pyemia,101,192670
372325101,condition_occurrence: Senile ectropion,101,372325
439842101,condition_occurrence: Disorder of acoustic nerve,101,439842
374036101,condition_occurrence: Chronic conjunctivitis,101,374036
76542101,condition_occurrence: Open fracture of one or more phalanges of hand,101,76542
73072101,condition_occurrence: Crushing injury of upper arm,101,73072
443525101,condition_occurrence: Monoplegia of dominant upper limb as a late effect of cerebrovascular accident,101,443525
378752101,condition_occurrence: Corneal opacity,101,378752
192686101,condition_occurrence: Hypertrophy of kidney,101,192686
441971101,condition_occurrence: Open skull fracture with cerebral laceration AND/OR contusion,101,441971
4313491101,"condition_occurrence: Migraine variants, not intractable",101,4313491
436285101,condition_occurrence: Superficial foreign body without major open wound but with infection,101,436285
198189101,condition_occurrence: Purulent peritonitis,101,198189
437295101,condition_occurrence: Abnormal pupillary function,101,437295
79909101,condition_occurrence: Transient arthropathy of the hand,101,79909
441460101,condition_occurrence: Late effect of sprain AND/OR strain without tendon injury,101,441460
43531054101,condition_occurrence: Disorder of pelvis,101,43531054
4060424101,"condition_occurrence: Mental disorders during pregnancy, childbirth and the puerperium",101,4060424
258540101,condition_occurrence: Marfan's syndrome,101,258540
314423101,"condition_occurrence: Benign essential hypertension complicating pregnancy, childbirth and the puerperium - not delivered",101,314423
432250101,condition_occurrence: Disorder due to infection,101,432250
443520101,condition_occurrence: Retinopathy of prematurity stage 5 - total retinal detachment,101,443520
438585101,condition_occurrence: Open dislocation of interphalangeal joint of hand,101,438585
432554101,condition_occurrence: Human immunodeficiency virus II infection,101,432554
4184709101,condition_occurrence: Finding of finger joint,101,4184709
73554101,condition_occurrence: Kashin-Beck disease of the pelvic region and thigh,101,73554
43020429101,condition_occurrence: Adult victim of sexual abuse,101,43020429
254796101,condition_occurrence: Open wound of nose with complication,101,254796
195201101,condition_occurrence: Lymphosarcoma of spleen,101,195201
439206101,condition_occurrence: Poisoning by cardiovascular system drug,101,439206
374049101,condition_occurrence: Acute mucoid otitis media,101,374049
196654101,condition_occurrence: Lipoma of intra-abdominal organs,101,196654
136960101,condition_occurrence: Vascular myelopathy,101,136960
200562101,condition_occurrence: Traumatic pneumohemothorax without open wound into thorax,101,200562
4095319101,condition_occurrence: Malignant tumor of fundus of stomach,101,4095319
133351101,condition_occurrence: Open wound of cheek without complication,101,133351
40491523101,condition_occurrence: Sepsis due to herpes simplex,101,40491523
4150173101,condition_occurrence: Blind or low vision - one eye only,101,4150173
380109101,condition_occurrence: Exophoria,101,380109
376383101,condition_occurrence: Alcohol-induced organic mental disorder,101,376383
73341101,condition_occurrence: Closed fracture of head of radius,101,73341
201951101,condition_occurrence: Gonadal dysgenesis,101,201951
259044101,condition_occurrence: Pneumoconiosis,101,259044
437402101,condition_occurrence: Closed fracture of sixth cervical vertebra,101,437402
80852101,condition_occurrence: Closed fracture of four ribs,101,80852
254830101,condition_occurrence: Foreign body in lung,101,254830
138500101,condition_occurrence: Juvenile dermatitis herpetiformis,101,138500
442798101,condition_occurrence: Open wound of toe with tendon involvement,101,442798
444360101,condition_occurrence: Friction blister with infection,101,444360
4236312101,condition_occurrence: Complex partial epileptic seizure,101,4236312
40482662101,condition_occurrence: Disorder of joint of ankle and/or foot,101,40482662
441819101,"condition_occurrence: Carcinoma in situ of lip, oral cavity and pharynx",101,441819
436200101,condition_occurrence: Nodular tenosynovitis,101,436200
4203836101,condition_occurrence: Thrombosis of subclavian vein,101,4203836
375538101,"condition_occurrence: Degeneration of macula due to cyst, hole or pseudohole",101,375538
434459101,condition_occurrence: Ganglion cyst of tendon sheath,101,434459
73017101,condition_occurrence: Congenital anomaly of toe,101,73017
434033101,condition_occurrence: Chorioretinitis,101,434033
432848101,condition_occurrence: Primary malignant neoplasm of cerebral ventricle,101,432848
433401101,condition_occurrence: Coccidiosis,101,433401
444381101,condition_occurrence: Total generalized choroidal dystrophy,101,444381
132617101,condition_occurrence: Diplegic cerebral palsy,101,132617
4345354101,condition_occurrence: Enterotoxigenic Escherichia coli gastrointestinal tract infection,101,4345354
381575101,condition_occurrence: Disorder of external ear,101,381575
437123101,condition_occurrence: Closed fracture of hamate bone of wrist,101,437123
40480668101,condition_occurrence: Chronic inflammatory demyelinating polyneuropathy,101,40480668
140586101,condition_occurrence: Heat syncope,101,140586
76349101,condition_occurrence: Primary malignant neoplasm of urinary system,101,76349
374335101,condition_occurrence: Intracranial and intraspinal abscesses,101,374335
379008101,condition_occurrence: Stiff-man syndrome,101,379008
433442101,condition_occurrence: Subchronic residual schizophrenia,101,433442
132643101,condition_occurrence: Orbital osteomyelitis,101,132643
253339101,condition_occurrence: Open fracture larynx and trachea,101,253339
136264101,condition_occurrence: Open wound of floor of mouth without complication,101,136264
192952101,"condition_occurrence: Hernia, with gangrene",101,192952
4267555101,condition_occurrence: Blister of skin without infection,101,4267555
432506101,condition_occurrence: Antacid adverse reaction,101,432506
436370101,"condition_occurrence: Combined drug dependence, excluding opioids",101,436370
435434101,condition_occurrence: Organophosphate and carbamate causing toxic effect,101,435434
312902101,condition_occurrence: Benign intracranial hypertension,101,312902
260730101,condition_occurrence: Chronic atticoantral suppurative otitis media,101,260730
433288101,condition_occurrence: Derangement of anterior horn of lateral meniscus,101,433288
441980101,condition_occurrence: Closed fracture of foot,101,441980
135208101,condition_occurrence: Benign neoplasm of lip,101,135208
440368101,condition_occurrence: Chronic disorganized schizophrenia,101,440368
441571101,condition_occurrence: Retained old foreign body following penetrating wound of orbit,101,441571
77647101,condition_occurrence: Mallet finger,101,77647
434762101,condition_occurrence: Open fracture of acromial end of clavicle,101,434762
443172101,"condition_occurrence: Splinter of face, without major open wound",101,443172
373775101,condition_occurrence: Psychophysical visual disturbance,101,373775
438392101,condition_occurrence: Disorder of hyperalimentation,101,438392
197781101,condition_occurrence: Shigella sonnei,101,197781
443455101,condition_occurrence: Compartment syndrome of abdomen due to trauma,101,443455
318789101,condition_occurrence: Respiratory condition due to chemical fumes AND/OR vapors,101,318789
434819101,condition_occurrence: Poisoning by benzodiazepine-based tranquilizer,101,434819
435987101,condition_occurrence: Peanut-induced anaphylaxis,101,435987
194831101,condition_occurrence: Foreign body in stomach,101,194831
374634101,condition_occurrence: Kugelberg-Welander disease,101,374634
4102123101,condition_occurrence: Allergy to latex,101,4102123
4214454101,condition_occurrence: Hyperplasia of adenoids,101,4214454
376704101,condition_occurrence: Recurrent cholesteatoma of postmastoidectomy cavity,101,376704
253717101,condition_occurrence: Secondary malignant neoplasm of respiratory tract,101,253717
437784101,condition_occurrence: Infectious mononucleosis,101,437784
376709101,condition_occurrence: Discharge of eye,101,376709
444254101,condition_occurrence: Equatorial staphyloma,101,444254
314457101,condition_occurrence: Congenital stenosis of aortic valve,101,314457
72469101,condition_occurrence: Closed traumatic dislocation of joint of shoulder region,101,72469
432966101,condition_occurrence: Hypertrophy of vulva,101,432966
192422101,condition_occurrence: Acquired deformity of pelvis,101,192422
443917101,condition_occurrence: Traumatic amputation of finger without complication,101,443917
442543101,condition_occurrence: Monoplegic cerebral palsy,101,442543
376564101,condition_occurrence: Superficial injury of eye,101,376564
4165067101,condition_occurrence: Demoralization,101,4165067
196442101,condition_occurrence: Chronic gastric ulcer with hemorrhage AND with perforation but without obstruction,101,196442
443617101,condition_occurrence: Conduct disorder,101,443617
434927101,"condition_occurrence: Disseminated choroiditis AND chorioretinitis, posterior pole",101,434927
437881101,condition_occurrence: Malignant otitis externa,101,437881
78574101,condition_occurrence: Open fracture of multiple ribs,101,78574
435684101,condition_occurrence: Injury of popliteal artery,101,435684
261255101,condition_occurrence: Benign neoplasm of bronchus and lung,101,261255
440817101,condition_occurrence: Acquired varus deformity of wrist,101,440817
